fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
5,1,0,12.4,13.113896247717296,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,1,19.1,18.221211078555537,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,3,12.4,13.985300507229987,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,5,15.9,15.741165831668388,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,6,15.2,15.614573606387992,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,18,18.1,17.99098048139797,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,22,23.4,24.10262182626108,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,26,21.8,20.684213547295585,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,28,11.4,13.660201815358125,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,33,21.1,19.313373131313494,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,46,8.8,7.672356106078517,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,48,5.2,3.6873245020386456,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,55,16.0,17.478703426261653,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,58,12.5,13.571355994233379,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,63,5.9,5.486043683553062,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,64,17.6,15.9247787798135,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,79,7.0,7.49251612931937,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,87,22.2,20.84658481026392,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
5,1,93,19.6,18.661074244407022,0.9608135376132191,1.1909389780374693,0.896977431634087,0.9533522261440498,1.1892286919835549,1.0415822819149079,"{""est__alpha"": 10.985411419875572}"
6,1,4,14.3,15.61588911329024,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,16,16.8,17.487702589646418,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,19,9.3,11.233481126588064,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,20,13.0,14.65399027034068,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,23,19.8,18.362494233696022,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,24,22.6,22.39565536508713,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,27,16.5,15.699056148378036,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,37,19.3,18.550915606077346,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,43,13.8,14.320256642082791,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,45,16.0,15.047448114603736,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,51,12.3,12.981101645123118,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,52,9.9,9.242963657893753,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
