compound,compound_idx,y_true,y_loo_pred,residual,abs_residual
3-Furanyl fentanyl,59,18.4,13.953824308994166,4.446175691005832,4.446175691005832
N-Acetyl norfentanyl,60,2.7,2.7041559304772207,-0.004155930477220515,0.004155930477220515
para-Methoxy furanyl fentanyl,61,19.5,18.833075589383192,0.666924410616808,0.666924410616808
Acetyl carfentanil,62,12.5,11.601764326707215,0.8982356732927848,0.8982356732927848
N-Ethyl carfentanil,63,5.9,6.084921017659115,-0.18492101765911428,0.18492101765911428
"2,2′-Difluorofentanyl",64,17.6,15.707585176876051,1.89241482312395,1.89241482312395
Valerylfentanyl oxalate,65,23.5,21.921084682691895,1.5789153173081054,1.5789153173081054
"Fentanyl, 4-N-propyl analog",66,5.8,7.079987913874819,-1.2799879138748196,1.2799879138748196
N-Methyl norfentanyl,67,4.2,2.421771570437416,1.778228429562584,1.778228429562584
Norfentanyl,68,4.2,4.585692612331483,-0.385692612331483,0.385692612331483
Butyryl norfentanyl,69,6.6,5.8286604816747465,0.7713395183252532,0.7713395183252532
Furanyl norfentanyl,70,5.1,4.067769628364079,1.0322303716359205,1.0322303716359205
β-Methylfentanyl,71,17.7,18.115000957912734,-0.41500095791273495,0.41500095791273495
Tetramethylcyclopropylfentanyl,72,25.6,25.508312776394416,0.0916872236055859,0.0916872236055859
Fentanyl propyl acetyl analog,73,13.8,15.05672146776748,-1.2567214677674787,1.2567214677674787
Fentanyl N-oxide,74,19.5,15.539114524836368,3.960885475163632,3.960885475163632
Mirfentanil,75,8.8,15.808838368225729,-7.008838368225728,7.008838368225728
Fentanyl isothiocyanate,76,25.1,18.17211676832398,6.92788323167602,6.92788323167602
α-Methylbutyryl fentanyl,77,21.1,20.45248988707162,0.64751011292838,0.64751011292838
N-Propyl carfentanil,78,7.4,8.899701472733312,-1.499701472733312,1.499701472733312
N-Isopropyl carfentanil,79,7.0,6.948086190991729,0.05191380900827092,0.05191380900827092
Norcarfentanil,80,5.3,5.82425304908662,-0.52425304908662,0.52425304908662
4-Methoxymethyl fentanyl,81,22.5,15.685783209684097,6.814216790315903,6.814216790315903
Norsufentanil,82,7.9,7.338579428071113,0.5614205719288874,0.5614205719288874
Thienyl fentanyl,83,10.7,12.027807444443066,-1.3278074444430672,1.3278074444430672
omega-Hydroxy fentanyl,84,7.7,11.871144706449266,-4.171144706449266,4.171144706449266
2-Isopropylfuranyl fentanyl,85,24.6,25.56537866699662,-0.9653786669966173,0.9653786669966173
β-Methyl acetyl fentanyl,86,12.6,14.785994196200448,-2.1859941962004488,2.1859941962004488
3-Methylbutyr fentanyl,87,22.2,21.297507174526938,0.9024928254730611,0.9024928254730611
β-Hydroxythiofentanyl,88,9.9,8.830573578019099,1.0694264219809018,1.0694264219809018
Isovalerylfentanyl,89,22.7,21.840975935562206,0.8590240644377936,0.8590240644377936
3-Allyl fentanyl,90,23.4,23.750547877378573,-0.35054787737857396,0.35054787737857396
para-Chlorofentanyl,91,20.8,20.619795914439628,0.18020408556037282,0.18020408556037282
Trefentanil,92,22.9,25.45232075659392,-2.5523207565939217,2.5523207565939217
Lofentanil,93,19.6,19.6660558402992,-0.06605584029919953,0.06605584029919953
